-19.0    3890.00     8.6793939e-12
-19.0    3900.00     8.6322509e-12
-19.0    3910.00     8.5820749e-12
-19.0    3920.00     8.5290592e-12
-19.0    3930.00     8.4733768e-12
-19.0    3940.00     8.4152218e-12
-19.0    3950.00     8.3547675e-12
-19.0    3960.00     8.2922070e-12
-19.0    3970.00     8.2276973e-12
-19.0    3980.00     8.1614226e-12
-19.0    3990.00     8.0935466e-12
-19.0    4000.00     8.0242363e-12
-19.0    4010.00     7.9536385e-12
-19.0    4020.00     7.8819339e-12
-19.0    4030.00     7.8092523e-12
-19.0    4040.00     7.7357570e-12
-19.0    4050.00     7.6615838e-12
-19.0    4060.00     7.5868715e-12
-19.0    4070.00     7.5117544e-12
-19.0    4080.00     7.4363690e-12
-19.0    4090.00     7.3608383e-12
-19.0    4100.00     7.2852840e-12
-19.0    4110.00     7.2098242e-12
-19.0    4120.00     7.1345717e-12
-19.0    4130.00     7.0596367e-12
-19.0    4140.00     6.9851239e-12
-19.0    4150.00     6.9111339e-12
-19.0    4160.00     6.8377636e-12
-19.0    4170.00     6.7651080e-12
-19.0    4180.00     6.6932559e-12
-19.0    4190.00     6.6222933e-12
-19.0    4200.00     6.5523031e-12
-19.0    4210.00     6.4833588e-12
-19.0    4220.00     6.4154994e-12
-19.0    4230.00     6.3487574e-12
-19.0    4240.00     6.2831631e-12
-19.0    4250.00     6.2187440e-12
-19.0    4260.00     6.1555268e-12
-19.0    4270.00     6.0935369e-12
-19.0    4280.00     6.0327986e-12
-19.0    4290.00     5.9733338e-12
-19.0    4300.00     5.9151641e-12
-19.0    4310.00     5.8583099e-12
-19.0    4320.00     5.8027899e-12
-19.0    4330.00     5.7486110e-12
-19.0    4340.00     5.6957405e-12
-19.0    4350.00     5.6441368e-12
-19.0    4360.00     5.5937606e-12
-19.0    4370.00     5.5445740e-12
-19.0    4380.00     5.4965388e-12
-19.0    4390.00     5.4496200e-12
-19.0    4400.00     5.4037828e-12
-19.0    4410.00     5.3589930e-12
-19.0    4420.00     5.3152180e-12
-19.0    4430.00     5.2724262e-12
-19.0    4440.00     5.2305867e-12
-19.0    4450.00     5.1896704e-12
-19.0    4460.00     5.1496474e-12
-19.0    4470.00     5.1104906e-12
-19.0    4480.00     5.0721728e-12
-19.0    4490.00     5.0346671e-12
-19.0    4500.00     4.9979481e-12
-19.0    4510.00     4.9619914e-12
-19.0    4520.00     4.9267724e-12
-19.0    4530.00     4.8922681e-12
-19.0    4540.00     4.8584560e-12
-19.0    4550.00     4.8253130e-12
-19.0    4560.00     4.7928189e-12
-19.0    4570.00     4.7609527e-12
-19.0    4580.00     4.7296940e-12
-19.0    4590.00     4.6990234e-12
-19.0    4600.00     4.6689211e-12
-19.0    4610.00     4.6393701e-12
-19.0    4620.00     4.6103506e-12
-19.0    4630.00     4.5818475e-12
-19.0    4640.00     4.5538420e-12
-19.0    4650.00     4.5263182e-12
-19.0    4660.00     4.4992605e-12
-19.0    4670.00     4.4726532e-12
-19.0    4680.00     4.4464821e-12
-19.0    4690.00     4.4207314e-12
-19.0    4700.00     4.3953871e-12
-19.0    4710.00     4.3704370e-12
-19.0    4720.00     4.3458662e-12
-19.0    4730.00     4.3216627e-12
-19.0    4740.00     4.2978144e-12
-19.0    4750.00     4.2743082e-12
-19.0    4760.00     4.2511334e-12
-19.0    4770.00     4.2282792e-12
-19.0    4780.00     4.2057330e-12
-19.0    4790.00     4.1834862e-12
-19.0    4800.00     4.1615281e-12
-19.0    4810.00     4.1398489e-12
-19.0    4820.00     4.1184395e-12
-19.0    4830.00     4.0972912e-12
-19.0    4840.00     4.0763945e-12
-19.0    4850.00     4.0557418e-12
-19.0    4860.00     4.0353257e-12
-19.0    4870.00     4.0151382e-12
-19.0    4880.00     3.9951730e-12
-19.0    4890.00     3.9754225e-12
-19.0    4900.00     3.9558805e-12
-19.0    4910.00     3.9365416e-12
-19.0    4920.00     3.9173999e-12
-19.0    4930.00     3.8984493e-12
-19.0    4940.00     3.8796867e-12
-19.0    4950.00     3.8611071e-12
-19.0    4960.00     3.8427050e-12
-19.0    4970.00     3.8244789e-12
-19.0    4980.00     3.8064238e-12
-19.0    4990.00     3.7885374e-12
-19.0    5000.00     3.7708173e-12
-19.0    5010.00     3.7532615e-12
-19.0    5020.00     3.7358677e-12
-19.0    5030.00     3.7186347e-12
-19.0    5040.00     3.7015622e-12
-19.0    5050.00     3.6846491e-12
-19.0    5060.00     3.6678951e-12
-19.0    5070.00     3.6513010e-12
-19.0    5080.00     3.6348673e-12
-19.0    5090.00     3.6185957e-12
-19.0    5100.00     3.6024877e-12
-19.0    5110.00     3.5865449e-12
-19.0    5120.00     3.5707705e-12
-19.0    5130.00     3.5551663e-12
-19.0    5140.00     3.5397369e-12
-19.0    5150.00     3.5244850e-12
-19.0    5160.00     3.5094162e-12
-19.0    5170.00     3.4945347e-12
-19.0    5180.00     3.4798459e-12
-19.0    5190.00     3.4653547e-12
-19.0    5200.00     3.4510692e-12
-19.0    5210.00     3.4369941e-12
-19.0    5220.00     3.4231370e-12
-19.0    5230.00     3.4095072e-12
-19.0    5240.00     3.3961109e-12
-19.0    5250.00     3.3829568e-12
-19.0    5260.00     3.3700558e-12
-19.0    5270.00     3.3574151e-12
-19.0    5280.00     3.3450469e-12
-19.0    5290.00     3.3329598e-12
-19.0    5300.00     3.3211665e-12
-19.0    5310.00     3.3096726e-12
-19.0    5320.00     3.2984628e-12
-19.0    5330.00     3.2875148e-12
-19.0    5340.00     3.2768104e-12
-19.0    5350.00     3.2663284e-12
-19.0    5360.00     3.2560486e-12
-19.0    5370.00     3.2459510e-12
-19.0    5380.00     3.2360145e-12
-19.0    5390.00     3.2262203e-12
-19.0    5400.00     3.2165486e-12
-19.0    5410.00     3.2069799e-12
-19.0    5420.00     3.1974924e-12
-19.0    5430.00     3.1880679e-12
-19.0    5440.00     3.1786873e-12
-19.0    5450.00     3.1693300e-12
-19.0    5460.00     3.1599877e-12
-19.0    5470.00     3.1506600e-12
-19.0    5480.00     3.1413499e-12
-19.0    5490.00     3.1320552e-12
-19.0    5500.00     3.1227776e-12
-19.0    5510.00     3.1135165e-12
-19.0    5520.00     3.1042715e-12
-19.0    5530.00     3.0950432e-12
-19.0    5540.00     3.0858294e-12
-19.0    5550.00     3.0766309e-12
-19.0    5560.00     3.0674459e-12
-19.0    5570.00     3.0582732e-12
-19.0    5580.00     3.0491116e-12
-19.0    5590.00     3.0399591e-12
-19.0    5600.00     3.0308138e-12
-19.0    5610.00     3.0216733e-12
-19.0    5620.00     3.0125361e-12
-19.0    5630.00     3.0034003e-12
-19.0    5640.00     2.9942618e-12
-19.0    5650.00     2.9851183e-12
-19.0    5660.00     2.9759672e-12
-19.0    5670.00     2.9668048e-12
-19.0    5680.00     2.9576282e-12
-19.0    5690.00     2.9484333e-12
-19.0    5700.00     2.9392177e-12
-19.0    5710.00     2.9299760e-12
-19.0    5720.00     2.9207047e-12
-19.0    5730.00     2.9114001e-12
-19.0    5740.00     2.9020574e-12
-19.0    5750.00     2.8926716e-12
-19.0    5760.00     2.8832387e-12
-19.0    5770.00     2.8737548e-12
-19.0    5780.00     2.8642135e-12
-19.0    5790.00     2.8546095e-12
-19.0    5800.00     2.8449399e-12
-19.0    5810.00     2.8351970e-12
-19.0    5820.00     2.8253776e-12
-19.0    5830.00     2.8154742e-12
-19.0    5840.00     2.8054825e-12
-19.0    5850.00     2.7953971e-12
-19.0    5860.00     2.7852104e-12
-19.0    5870.00     2.7749191e-12
-19.0    5880.00     2.7645157e-12
-19.0    5890.00     2.7539948e-12
-19.0    5900.00     2.7433490e-12
-19.0    5910.00     2.7325751e-12
-19.0    5920.00     2.7216645e-12
-19.0    5930.00     2.7106120e-12
-19.0    5940.00     2.6994113e-12
-19.0    5950.00     2.6880562e-12
-19.0    5960.00     2.6765394e-12
-19.0    5970.00     2.6648570e-12
-19.0    5980.00     2.6530005e-12
-19.0    5990.00     2.6409651e-12
-19.0    6000.00     2.6287436e-12
-19.0    6010.00     2.6163333e-12
-19.0    6020.00     2.6037428e-12
-19.0    6030.00     2.5909832e-12
-19.0    6040.00     2.5780670e-12
-19.0    6050.00     2.5650058e-12
-19.0    6060.00     2.5518100e-12
-19.0    6070.00     2.5384908e-12
-19.0    6080.00     2.5250591e-12
-19.0    6090.00     2.5115259e-12
-19.0    6100.00     2.4979007e-12
-19.0    6110.00     2.4841951e-12
-19.0    6120.00     2.4704185e-12
-19.0    6130.00     2.4565808e-12
-19.0    6140.00     2.4426911e-12
-19.0    6150.00     2.4287601e-12
-19.0    6160.00     2.4147964e-12
-19.0    6170.00     2.4008093e-12
-19.0    6180.00     2.3868082e-12
-19.0    6190.00     2.3728010e-12
-19.0    6200.00     2.3587955e-12
-19.0    6210.00     2.3448024e-12
-19.0    6220.00     2.3308282e-12
-19.0    6230.00     2.3168802e-12
-19.0    6240.00     2.3029675e-12
-19.0    6250.00     2.2890970e-12
-19.0    6260.00     2.2752766e-12
-19.0    6270.00     2.2615129e-12
-19.0    6280.00     2.2478133e-12
-19.0    6290.00     2.2341840e-12
-19.0    6300.00     2.2206323e-12
-19.0    6310.00     2.2071641e-12
-19.0    6320.00     2.1937861e-12
-19.0    6330.00     2.1805041e-12
-19.0    6340.00     2.1673236e-12
-19.0    6350.00     2.1542519e-12
-19.0    6360.00     2.1412933e-12
-19.0    6370.00     2.1284529e-12
-19.0    6380.00     2.1157377e-12
-19.0    6390.00     2.1031514e-12
-19.0    6400.00     2.0906994e-12
-19.0    6410.00     2.0783814e-12
-19.0    6420.00     2.0661953e-12
-19.0    6430.00     2.0541401e-12
-19.0    6440.00     2.0422126e-12
-19.0    6450.00     2.0304120e-12
-19.0    6460.00     2.0187371e-12
-19.0    6470.00     2.0071843e-12
-19.0    6480.00     1.9957534e-12
-19.0    6490.00     1.9844419e-12
-19.0    6500.00     1.9732488e-12
-19.0    6510.00     1.9621715e-12
-19.0    6520.00     1.9512093e-12
-19.0    6530.00     1.9403605e-12
-19.0    6540.00     1.9296227e-12
-19.0    6550.00     1.9189952e-12
-19.0    6560.00     1.9084765e-12
-19.0    6570.00     1.8980642e-12
-19.0    6580.00     1.8877569e-12
-19.0    6590.00     1.8775542e-12
-19.0    6600.00     1.8674529e-12
-19.0    6610.00     1.8574536e-12
-19.0    6620.00     1.8475531e-12
-19.0    6630.00     1.8377512e-12
-19.0    6640.00     1.8280458e-12
-19.0    6650.00     1.8184358e-12
-19.0    6660.00     1.8089201e-12
-19.0    6670.00     1.7994977e-12
-19.0    6680.00     1.7901656e-12
-19.0    6690.00     1.7809240e-12
-19.0    6700.00     1.7717718e-12
-19.0    6710.00     1.7627063e-12
-19.0    6720.00     1.7537277e-12
-19.0    6730.00     1.7448351e-12
-19.0    6740.00     1.7360250e-12
-19.0    6750.00     1.7272985e-12
-19.0    6760.00     1.7186540e-12
-19.0    6770.00     1.7100899e-12
-19.0    6780.00     1.7016047e-12
-19.0    6790.00     1.6931979e-12
-19.0    6800.00     1.6848679e-12
-19.0    6810.00     1.6766142e-12
-19.0    6820.00     1.6684366e-12
-19.0    6830.00     1.6603315e-12
-19.0    6840.00     1.6523007e-12
-19.0    6850.00     1.6443409e-12
-19.0    6860.00     1.6364518e-12
-19.0    6870.00     1.6286332e-12
-19.0    6880.00     1.6208839e-12
-19.0    6890.00     1.6132017e-12
-19.0    6900.00     1.6055875e-12
-19.0    6910.00     1.5980393e-12
-19.0    6920.00     1.5905559e-12
-19.0    6930.00     1.5831375e-12
-19.0    6940.00     1.5757819e-12
-19.0    6950.00     1.5684894e-12
-19.0    6960.00     1.5612578e-12
-19.0    6970.00     1.5540885e-12
-19.0    6980.00     1.5469784e-12
-19.0    6990.00     1.5399269e-12
-19.0    7000.00     1.5329352e-12
-19.0    7010.00     1.5259995e-12
-19.0    7020.00     1.5191220e-12
-19.0    7030.00     1.5123002e-12
-19.0    7040.00     1.5055334e-12
-19.0    7050.00     1.4988219e-12
-19.0    7060.00     1.4921631e-12
-19.0    7070.00     1.4855576e-12
-19.0    7080.00     1.4790058e-12
-19.0    7090.00     1.4725041e-12
-19.0    7100.00     1.4660542e-12
-19.0    7110.00     1.4596546e-12
-19.0    7120.00     1.4533049e-12
-19.0    7130.00     1.4470036e-12
-19.0    7140.00     1.4407505e-12
-19.0    7150.00     1.4345453e-12
-19.0    7160.00     1.4283876e-12
-19.0    7170.00     1.4222762e-12
-19.0    7180.00     1.4162108e-12
