wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_EOL,surface_filter_Kepler,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
585.0,0.9132909090909093,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8838182569030086,0.9538400084710204,0.7303403472931562,0.7927408835221659,0.6966278430488321,0.5522453717846718
590.0,0.9129818181818183,0.992,0.992,0.992,0.8840357586891349,0.9539741068992041,0.7239140114379086,0.7878925201290883,0.6905952225332991,0.5441148102708695
595.0,0.9124545454545455,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8842775721181271,0.9518302701959238,0.7170841675178754,0.7924265214317923,0.6825424169217584,0.5408647131709571
600.0,0.912,0.99,0.99,0.99,0.8845451273070423,0.9496864334926434,0.7106151960784313,0.7827452062625769,0.6748616111494008,0.5282446910178327
605.0,0.9115454545454545,0.992,0.992,0.992,0.8848397480232151,0.947876225277578,0.7038279877425945,0.7873683794964009,0.6671418162661639,0.5252863707677751
610.0,0.9112727272727272,0.99,0.99,0.99,0.8851629779587514,0.944033582309369,0.6973163807189543,0.7826673154145813,0.6582900808931182,0.5152221303766644
615.0,0.9109090909090908,0.993,0.993,0.993,0.8855155073967126,0.9348989421797751,0.6893577119509704,0.7898033162606619,0.6444797956864323,0.5090122798961381
620.0,0.9107636363636362,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.8858981383421981,0.9374176088924494,0.6810175653594771,0.7805097745907053,0.6383978577330384,0.4982757680384029
625.0,0.9104545454545454,0.993,0.993,0.993,0.8863114517429496,0.945225303528604,0.6738682328907049,0.7901187621613438,0.6369573049724006,0.5032719173544187
630.0,0.9101818181818184,0.99,0.99,0.99,0.8867557708607544,0.9498569440688156,0.6662500000000001,0.7831370359960653,0.6328421889858485,0.49560215613563924
635.0,0.9101818181818184,0.991,0.991,0.991,0.8872311366065634,0.9475391985343121,0.658079264555669,0.7859336684622132,0.6235558989091282,0.4900735751209041
640.0,0.9095272727272729,0.993,0.993,0.993,0.8877372865841096,0.9461855982549355,0.650419934640523,0.790583840410345,0.6154179749747792,0.4865395061131186
645.0,0.9078909090909092,0.992,0.992,0.992,0.8882736386209186,0.9529868972878133,0.6432704800817162,0.7872550543806187,0.6130283389299168,0.482609658301132
650.0,0.9058181818181819,0.99,0.99,0.99,0.8888395500614182,0.959788196320691,0.6359360154076611,0.7812139473903073,0.6103638812034862,0.476824776979444
655.0,0.9055454545454545,0.991,0.991,0.991,0.8894335480441865,0.961638249140204,0.6259034741002705,0.7838712293908395,0.6018927209645552,0.4718063871438834
660.0,0.9054545454545456,0.988,0.988,0.988,0.8900539508007586,0.9629432025029264,0.617641062308478,0.7772376308818078,0.5947532625366354,0.46226461673320035
665.0,0.9032181818181817,0.99,0.99,0.99,0.8906988333303932,0.9652983659060773,0.6105637254901961,0.7806010634834616,0.589376166497213,0.4600676623595302
670.0,0.8998909090909091,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.891365957094393,0.9686062280761062,0.6042482124616956,0.7759518677763412,0.5852785818942525,0.4541480087903335
675.0,0.8992727272727271,0.988,0.988,0.988,0.8920527909882849,0.9708749661079071,0.5961921977124182,0.7736647550181798,0.5788280797478427,0.44781888451575813
680.0,0.8972363636363637,0.99,0.99,0.99,0.8927565386689638,0.9671890503241235,0.5887699693564862,0.77722272453237,0.5694518675212632,0.4425909319649224
685.0,0.8961636363636363,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.8934741717832742,0.9635031345403399,0.579735294117647,0.7745655817398093,0.5585767730860187,0.4326543431917175
690.0,0.8937818181818183,0.992,0.992,0.992,0.8942025202294029,0.9620195943533446,0.5719237997957098,0.7801936688625135,0.5502019018804922,0.42926404044327393
695.0,0.8929818181818182,0.991,0.991,0.991,0.894938134141059,0.961192781446838,0.5661968954248365,0.7777796823025102,0.544224368759963,0.4232866566354082
