wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_EOL,surface_filter_H_alpha,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
1193.5,0.9371690909090911,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137717968035736,0.0,0.0,0.8159076430957762,0.0,0.0
1194.0,0.9369672727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137780625968553,0.0,0.0,0.8157375319413438,0.0,0.0
1194.5,0.9367654545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137842907053708,0.0,0.0,0.8155673847430055,0.0,0.0
1195.0,0.9367272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137903780764647,0.0,0.0,0.8155395757187304,0.0,0.0
1195.5,0.9367272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9137964654475585,0.0,0.0,0.8155450085752785,0.0,0.0
1196.0,0.9367272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138025514071506,0.0,0.0,0.8155504401720896,0.0,0.0
1196.5,0.9367272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138084625169469,0.0,0.0,0.8155557157189666,0.0,0.0
1197.0,0.9367272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138143736267432,0.0,0.0,0.8155609912658436,0.0,0.0
1197.5,0.9367545454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138202847365395,0.0,0.0,0.8155900119485945,0.0,0.0
1198.0,0.9368218181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913826055817178,0.0,0.0,0.8156537343772695,0.0,0.0
1198.5,0.936889090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138317929355207,0.0,0.0,0.8157174272298361,0.0,0.0
1199.0,0.9369563636363637,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138375300538635,0.0,0.0,0.815781120817844,0.0,0.0
1199.5,0.9370236363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913843163925851,0.0,0.0,0.8158447229668404,0.0,0.0
1200.0,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138487294250442,0.0,0.0,0.8159082647930078,0.0,0.0
1200.5,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138542949242375,0.0,0.0,0.8159132338175775,0.0,0.0
1201.0,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138597930339889,0.0,0.0,0.8159181426750748,0.0,0.0
1201.5,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138651893822965,0.0,0.0,0.8159229606772694,0.0,0.0
1202.0,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138705857306041,0.0,0.0,0.815927778679464,0.0,0.0
1202.5,0.9370909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913875949560728,0.0,0.0,0.8159325676485659,0.0,0.0
1203.0,0.9371309090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138811793158793,0.0,0.0,0.8159720654320014,0.0,0.0
1203.5,0.9371981818181819,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138864090710307,0.0,0.0,0.8160353104681345,0.0,0.0
1204.0,0.9372654545454546,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138916388261821,0.0,0.0,0.8160985561746701,0.0,0.0
1204.5,0.9373327272727274,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9138967059418348,0.0,0.0,0.8161616573053001,0.0,0.0
1205.0,0.9374000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139017717445552,0.0,0.0,0.8162247579128765,0.0,0.0
1205.5,0.9374672727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139068375472756,0.0,0.0,0.8162878591698385,0.0,0.0
1206.0,0.9375345454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139117761695242,0.0,0.0,0.8163508474723473,0.0,0.0
1206.5,0.9376018181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139166807371034,0.0,0.0,0.8164138059864539,0.0,0.0
1207.0,0.9376690909090911,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139215853046825,0.0,0.0,0.8164767651292768,0.0,0.0
1207.5,0.9377363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913926397087592,0.0,0.0,0.8165396420031554,0.0,0.0
1208.0,0.9378036363636366,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139311432075048,0.0,0.0,0.8166024608236111,0.0,0.0
1208.5,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139358893274174,0.0,0.0,0.8166193671821961,0.0,0.0
1209.0,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139405759500392,0.0,0.0,0.8166235547700174,0.0,0.0
1209.5,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139451664736337,0.0,0.0,0.8166276564915019,0.0,0.0
1210.0,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913949756997228,0.0,0.0,0.8166317582129864,0.0,0.0
1210.5,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.913954320162432,0.0,0.0,0.8166358354892207,0.0,0.0
1211.0,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139587579986969,0.0,0.0,0.8166398007816275,0.0,0.0
1211.5,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139631958349617,0.0,0.0,0.8166437660740342,0.0,0.0
1212.0,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139676336712265,0.0,0.0,0.8166477313664411,0.0,0.0
1212.5,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139719253776926,0.0,0.0,0.8166515660890505,0.0,0.0
1213.0,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139762134871173,0.0,0.0,0.8166553975976342,0.0,0.0
1213.5,0.937818181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139805015965422,0.0,0.0,0.816659229106218,0.0,0.0
1214.0,0.9378836363636366,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139846763240611,0.0,0.0,0.8167199578838843,0.0,0.0
1214.5,0.9379509090909093,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139888177125999,0.0,0.0,0.8167822406900719,0.0,0.0
1215.0,0.938018181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139929591011386,0.0,0.0,0.8168445240271445,0.0,0.0
1215.5,0.9380854545454548,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9139970186565489,0.0,0.0,0.8169067347547827,0.0,0.0
1216.0,0.9381527272727275,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140010163697002,0.0,0.0,0.8169688907258509,0.0,0.0
1216.5,0.9381818181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140050140828516,0.0,0.0,0.8169977972990311,0.0,0.0
1217.0,0.9381818181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140089602863063,0.0,0.0,0.8170013246752276,0.0,0.0
1217.5,0.9381818181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140128174033183,0.0,0.0,0.8170047724201023,0.0,0.0
1218.0,0.9381818181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140166745203303,0.0,0.0,0.8170082201649769,0.0,0.0
1218.5,0.9381818181818184,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140205092042347,0.0,0.0,0.8170116478576646,0.0,0.0
1219.0,0.9381927272727275,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140242288324458,0.0,0.0,0.8170244728801073,0.0,0.0
1219.5,0.9382600000000002,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914027948460657,0.0,0.0,0.8170863824124772,0.0,0.0
1220.0,0.9383272727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140316680888683,0.0,0.0,0.8171482924216665,0.0,0.0
1220.5,0.9383945454545456,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140352587379279,0.0,0.0,0.8172100875914848,0.0,0.0
1221.0,0.9384618181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140388440072523,0.0,0.0,0.8172718784113924,0.0,0.0
1221.5,0.938529090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140424292765766,0.0,0.0,0.8173336696908956,0.0,0.0
1222.0,0.9386981818181818,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140459152505161,0.0,0.0,0.8174840430294135,0.0,0.0
1222.5,0.9389,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140493693080819,0.0,0.0,0.817662890247558,0.0,0.0
1223.0,0.9391018181818181,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140528233656475,0.0,0.0,0.8178417387940299,0.0,0.0
1223.5,0.9393036363636362,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140562065392313,0.0,0.0,0.8180205252323013,0.0,0.0
1224.0,0.9395054545454544,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140595325441785,0.0,0.0,0.8181992617984569,0.0,0.0
1224.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140628585491257,0.0,0.0,0.8183162459022277,0.0,0.0
1225.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140661408000436,0.0,0.0,0.8183191843426468,0.0,0.0
1225.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.91406934191849,0.0,0.0,0.8183220501490903,0.0,0.0
1226.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140725430369363,0.0,0.0,0.8183249159555337,0.0,0.0
1226.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914075726244887,0.0,0.0,0.818327765727577,0.0,0.0
1227.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140788056450667,0.0,0.0,0.8183305225655463,0.0,0.0
1227.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140818850452463,0.0,0.0,0.8183332794035154,0.0,0.0
1228.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140849644454261,0.0,0.0,0.8183360362414847,0.0,0.0
1228.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140879319385972,0.0,0.0,0.8183386928945241,0.0,0.0
1229.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140908927861771,0.0,0.0,0.8183413435980875,0.0,0.0
1229.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914093853633757,0.0,0.0,0.8183439943016508,0.0,0.0
1230.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9140967290043,0.0,0.0,0.8183465684817592,0.0,0.0
1230.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.91409957445788,0.0,0.0,0.8183491158786584,0.0,0.0
1231.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141024199114601,0.0,0.0,0.8183516632755576,0.0,0.0
1231.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141052050281825,0.0,0.0,0.8183541566557878,0.0,0.0
1232.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141079382349827,0.0,0.0,0.8183566035635766,0.0,0.0
1232.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141106714417828,0.0,0.0,0.8183590504713653,0.0,0.0
1233.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141133681676709,0.0,0.0,0.8183614647195587,0.0,0.0
1233.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141159922594078,0.0,0.0,0.8183638139419114,0.0,0.0
1234.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141186163511447,0.0,0.0,0.818366163164264,0.0,0.0
1234.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914121226542617,0.0,0.0,0.8183684999423825,0.0,0.0
1235.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141237446315736,0.0,0.0,0.8183707542655755,0.0,0.0
1235.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141262627205302,0.0,0.0,0.8183730085887684,0.0,0.0
1236.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141287808094868,0.0,0.0,0.8183752629119613,0.0,0.0
1236.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141312034019777,0.0,0.0,0.8183774317417896,0.0,0.0
1237.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141336185772673,0.0,0.0,0.8183795939313563,0.0,0.0
1237.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141360337525569,0.0,0.0,0.8183817561209231,0.0,0.0
1238.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141383765631673,0.0,0.0,0.8183838535258944,0.0,0.0
1238.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141406918871938,0.0,0.0,0.8183859263234572,0.0,0.0
1239.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141430072112202,0.0,0.0,0.8183879991210199,0.0,0.0
1239.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141452720420997,0.0,0.0,0.8183900267145114,0.0,0.0
1240.0,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141474905472129,0.0,0.0,0.8183920128347861,0.0,0.0
1240.5,0.9396363636363635,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141497090523261,0.0,0.0,0.8183939989550609,0.0,0.0
1241.0,0.9396981818181817,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141518976928894,0.0,0.0,0.8184498001784136,0.0,0.0
1241.5,0.9397654545454545,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141540223782377,0.0,0.0,0.8185102951576112,0.0,0.0
1242.0,0.9398327272727272,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914156147063586,0.0,0.0,0.8185707904091721,0.0,0.0
1242.5,0.9399,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141582612899469,0.0,0.0,0.8186312765670444,0.0,0.0
1243.0,0.9399672727272727,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914160295118526,0.0,0.0,0.8186916909943479,0.0,0.0
1243.5,0.9400345454545455,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141623289471051,0.0,0.0,0.8187521056823682,0.0,0.0
1244.0,0.9401018181818181,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141643627756842,0.0,0.0,0.818812520631105,0.0,0.0
1244.5,0.940169090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141663164174013,0.0,0.0,0.8188728640124412,0.0,0.0
1245.0,0.9402363636363638,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141682623132965,0.0,0.0,0.8189332007053273,0.0,0.0
1245.5,0.9403036363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141702082091916,0.0,0.0,0.8189935376476577,0.0,0.0
1246.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141720938293594,0.0,0.0,0.8190474863613212,0.0,0.0
1246.5,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141739546751815,0.0,0.0,0.8190491535759555,0.0,0.0
1247.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141758155210037,0.0,0.0,0.8190508207905899,0.0,0.0
1247.5,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141776348085563,0.0,0.0,0.81905245077132,0.0,0.0
1248.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141794134430692,0.0,0.0,0.8190540443291816,0.0,0.0
1248.5,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914181192077582,0.0,0.0,0.819055637887043,0.0,0.0
1249.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141829467036758,0.0,0.0,0.8190572099346929,0.0,0.0
1249.5,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141846459196108,0.0,0.0,0.819058732337914,0.0,0.0
1250.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141863451355458,0.0,0.0,0.8190602547411352,0.0,0.0
1250.5,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141880367531685,0.0,0.0,0.81906177033669,0.0,0.0
1251.0,0.9403636363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141896592952256,0.0,0.0,0.8190632240443697,0.0,0.0
1251.5,0.9403836363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141912818372825,0.0,0.0,0.8190820979211431,0.0,0.0
1252.0,0.9404509090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141929043793395,0.0,0.0,0.8191421468779619,0.0,0.0
1252.5,0.9405181818181819,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141944606438902,0.0,0.0,0.8192021366520462,0.0,0.0
1253.0,0.9405854545454546,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141960092069206,0.0,0.0,0.8192621197238654,0.0,0.0
1253.5,0.9406527272727273,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141975577699509,0.0,0.0,0.8193221029941952,0.0,0.0
1254.0,0.94072,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9141990569192884,0.0,0.0,0.8193820421743299,0.0,0.0
1254.5,0.9407872727272727,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142005341466553,0.0,0.0,0.8194419618969228,0.0,0.0
1255.0,0.9408545454545455,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914202011374022,0.0,0.0,0.8195018818088814,0.0,0.0
1255.5,0.9409218181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142034549513096,0.0,0.0,0.819561771743706,0.0,0.0
1256.0,0.940989090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142048634334227,0.0,0.0,0.8196216303993398,0.0,0.0
1256.5,0.9410563636363637,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142062719155356,0.0,0.0,0.8196814892355265,0.0,0.0
1257.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142076614428934,0.0,0.0,0.8197128250141499,0.0,0.0
1257.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142090037159138,0.0,0.0,0.8197140285464062,0.0,0.0
1258.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142103459889342,0.0,0.0,0.8197152320786625,0.0,0.0
1258.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142116829672101,0.0,0.0,0.8197164308634525,0.0,0.0
1259.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142129615119197,0.0,0.0,0.8197175772545188,0.0,0.0
1259.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142142400566293,0.0,0.0,0.8197187236455851,0.0,0.0
1260.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142155186013389,0.0,0.0,0.8197198700366514,0.0,0.0
1260.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142167432059987,0.0,0.0,0.819720968063049,0.0,0.0
1261.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914217960446829,0.0,0.0,0.8197220594867615,0.0,0.0
1261.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142191776876594,0.0,0.0,0.8197231509104739,0.0,0.0
1262.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142203550474579,0.0,0.0,0.8197242065753596,0.0,0.0
1262.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142215133516746,0.0,0.0,0.8197252451542971,0.0,0.0
1263.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142226716558913,0.0,0.0,0.8197262837332348,0.0,0.0
1263.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142238031486398,0.0,0.0,0.8197272982720057,0.0,0.0
1264.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142249048256754,0.0,0.0,0.8197282860768921,0.0,0.0
1264.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914226006502711,0.0,0.0,0.8197292738817784,0.0,0.0
1265.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142270934835021,0.0,0.0,0.8197302485094616,0.0,0.0
1265.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142281407844329,0.0,0.0,0.8197311875586961,0.0,0.0
1266.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142291880853637,0.0,0.0,0.8197321266079306,0.0,0.0
1266.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142302318864822,0.0,0.0,0.8197330625191023,0.0,0.0
1267.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142312270036439,0.0,0.0,0.8197339547784152,0.0,0.0
1267.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142322221208055,0.0,0.0,0.8197348470377279,0.0,0.0
1268.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914233217237967,0.0,0.0,0.8197357392970407,0.0,0.0
1268.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142341691183722,0.0,0.0,0.8197365927886585,0.0,0.0
1269.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142351141851055,0.0,0.0,0.819737440170883,0.0,0.0
1269.5,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142360592518387,0.0,0.0,0.8197382875531074,0.0,0.0
1270.0,0.9410909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142369726225786,0.0,0.0,0.8197391065155172,0.0,0.0
1270.5,0.9411218181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142378697131037,0.0,0.0,0.8197668343319547,0.0,0.0
1271.0,0.941189090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142387668036288,0.0,0.0,0.8198262368811071,0.0,0.0
1271.5,0.9412563636363637,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142396428688987,0.0,0.0,0.8198856206899121,0.0,0.0
1272.0,0.9413236363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142404939983079,0.0,0.0,0.8199449822470644,0.0,0.0
1272.5,0.9413909090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914241345127717,0.0,0.0,0.820004343913323,0.0,0.0
1273.0,0.9414509090909092,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142421850686566,0.0,0.0,0.8200573606931104,0.0,0.0
1273.5,0.9413836363636364,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142429921930219,0.0,0.0,0.8199994862392805,0.0,0.0
1274.0,0.9413163636363637,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142437993173871,0.0,0.0,0.8199416116819855,0.0,0.0
1274.5,0.941249090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142446042921061,0.0,0.0,0.8198837350934478,0.0,0.0
1275.0,0.9411818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142453693086943,0.0,0.0,0.819825822570303,0.0,0.0
1275.5,0.9411145454545455,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142461343252825,0.0,0.0,0.8197679099490904,0.0,0.0
1276.0,0.9412218181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142468993418708,0.0,0.0,0.8198620370456716,0.0,0.0
1276.5,0.9414236363636365,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914247630216476,0.0,0.0,0.8200384886439972,0.0,0.0
1277.0,0.9416254545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142483549640668,0.0,0.0,0.8202149350265641,0.0,0.0
1277.5,0.9418272727272728,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142490797116574,0.0,0.0,0.8203913816878471,0.0,0.0
1278.0,0.942029090909091,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142497796479765,0.0,0.0,0.8205678063589534,0.0,0.0
1278.5,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142504659072749,0.0,0.0,0.8207014576560236,0.0,0.0
1279.0,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142511521665733,0.0,0.0,0.8207020736950934,0.0,0.0
1279.5,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142518221962072,0.0,0.0,0.8207026751651694,0.0,0.0
1280.0,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142524716903472,0.0,0.0,0.8207032582010083,0.0,0.0
1280.5,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142531211844872,0.0,0.0,0.8207038412368474,0.0,0.0
1281.0,0.9421818181818183,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142537623167013,0.0,0.0,0.8207044167663793,0.0,0.0
1281.5,0.942238181818182,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142543767118332,0.0,0.0,0.8207540648867344,0.0,0.0
1282.0,0.9423054545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142549911069651,0.0,0.0,0.8208132156456726,0.0,0.0
1282.5,0.9423727272727275,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142556043288025,0.0,0.0,0.8208723654299175,0.0,0.0
1283.0,0.9424400000000002,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914256185234757,0.0,0.0,0.8209314862756029,0.0,0.0
1283.5,0.9425072727272729,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142567661407116,0.0,0.0,0.8209906071957545,0.0,0.0
1284.0,0.9425454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142573470466661,0.0,0.0,0.8210243879314857,0.0,0.0
1284.5,0.9425454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142579013881312,0.0,0.0,0.8210248857430303,0.0,0.0
1285.0,0.9425454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142584503591581,0.0,0.0,0.8210253787317963,0.0,0.0
1285.5,0.9425454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.914258999330185,0.0,0.0,0.8210258717205623,0.0,0.0
1286.0,0.9425454545454547,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9142595291686129,0.0,0.0,0.8210263475278089,0.0,0.0
