# RTX BOL/EOL ratio smoothed with Gaussian kernel, sigma=45px
# See plot
Wavelength nm,ratio
1450.6506506506507,0.9142857142857145
1452.2522522522522,0.9142857142857145
1453.853853853854,0.9142857142857145
1455.4554554554554,0.9142857142857145
1457.0570570570571,0.9142857142857145
1458.6586586586586,0.9142857142857145
1460.2602602602603,0.9142857142857145
1461.8618618618618,0.9142857142857145
1463.4634634634635,0.9142857142857145
1465.065065065065,0.9142857142857145
1466.6666666666667,0.9142857142857145
1468.2682682682682,0.9142857142857145
1469.86986986987,0.9142857142857145
1471.4714714714714,0.9142857142857145
1473.0730730730731,0.9142857142857145
1474.6746746746746,0.9142857142857145
1476.2762762762763,0.9142857142857145
1477.8778778778778,0.9142857142857145
1479.4794794794796,0.9142857142857145
1481.081081081081,0.9142857142857145
1482.6826826826828,0.9142857142857145
1484.2842842842842,0.9142857142857145
1485.885885885886,0.9142857142857145
1487.4874874874874,0.9142857142857145
1489.0890890890892,0.9142857142857145
1490.6906906906906,0.9142857142857145
1492.2922922922924,0.9142857142857145
1493.893893893894,0.9142857142857145
1495.4954954954956,0.9142857142857145
1497.0970970970973,0.9142857142857145
1498.6986986986988,0.9142857142857145
1500.3003003003005,0.9142857142857145
1501.901901901902,0.9142857142857145
1503.5035035035037,0.9142857142857145
1505.1051051051052,0.9142857142857145
1506.7067067067069,0.9142857142857145
1508.3083083083084,0.9142857142857145
1509.90990990991,0.9142857142857145
1511.5115115115116,0.9142857142857145
1513.1131131131133,0.9142857142857145
1514.7147147147148,0.9142857142857145
1516.3163163163165,0.9142857142857145
1517.917917917918,0.9142857142857145
1519.5195195195197,0.9142857142857145
1521.1211211211212,0.9142857142857145
1522.722722722723,0.9142857142857145
1524.3243243243244,0.9142857142857145
1525.925925925926,0.9142857142857145
1527.5275275275276,0.9142857142857145
1529.1291291291293,0.9142857142857145
1530.7307307307308,0.9142857142857145
1532.3323323323325,0.9142857142857145
1533.933933933934,0.9142857142857145
1535.5355355355357,0.9142857142857145
1537.1371371371372,0.9142857142857145
1538.738738738739,0.9142857142857145
1540.3403403403404,0.9142857142857145
1541.941941941942,0.9142857142857145
1543.5435435435436,0.9142857142857145
1545.1451451451453,0.9142857142857145
1546.7467467467468,0.9142857142857145
1548.3483483483485,0.9142857142857145
1549.94994994995,0.9142857142857145
1551.5515515515517,0.9142857142857145
1553.1531531531532,0.9142857142857145
1554.754754754755,0.9142857142857145
1556.3563563563564,0.9142857142857145
1557.9579579579581,0.9142857142857145
1559.5595595595596,0.9142857142857145
1561.1611611611613,0.9142857142857145
1562.7627627627628,0.9142857142857145
1564.3643643643645,0.9142857142857145
1565.965965965966,0.9142857142857145
1567.5675675675677,0.9142857142857145
1569.1691691691692,0.9142857142857145
1570.770770770771,0.9142857142857145
1572.3723723723724,0.9142857142857145
1573.9739739739741,0.9142857142857145
1575.5755755755756,0.9142857142857145
1577.1771771771773,0.9142857142857145
1578.7787787787788,0.9142857142857145
1580.3803803803805,0.9142857142857145
1581.981981981982,0.9142857142857145
1583.5835835835837,0.9142857142857145
1585.1851851851852,0.9142857142857145
1586.786786786787,0.9142857142857145
1588.3883883883884,0.9142857142857145
1589.9899899899901,0.9142857142857145
1591.5915915915916,0.9142857142857145
1593.1931931931933,0.9142857142857145
1594.7947947947948,0.9142857142857145
1596.3963963963965,0.9142857142857145
1597.997997997998,0.9142857142857145
1599.5995995995997,0.9142857142857145
1601.2012012012012,0.9142857142857145
1602.802802802803,0.9142857142857145
1604.4044044044044,0.9142857142857145
1606.0060060060061,0.9142857142857145
1607.6076076076076,0.9142857142857145
1609.2092092092093,0.9142857142857145
1610.8108108108108,0.9142857142857145
1612.4124124124126,0.9142857142857145
1614.014014014014,0.9142857142857145
1615.6156156156158,0.9142857142857145
1617.2172172172172,0.9142857142857145
1618.818818818819,0.9142857142857145
1620.4204204204204,0.9142857142857145
1622.0220220220222,0.9142857142857145
1623.6236236236236,0.9142857142857145
1625.2252252252254,0.9142857142857145
1626.8268268268268,0.9142857142857145
1628.4284284284286,0.9142857142857145
1630.03003003003,0.9142857142857145
1631.6316316316318,0.9142857142857145
1633.2332332332332,0.9142857142857145
1634.834834834835,0.9142857142857145
1636.4364364364365,0.9142857142857145
1638.0380380380382,0.9142857142857145
1639.6396396396397,0.9142857142857145
1641.2412412412414,0.9142857142857145
1642.8428428428429,0.9142857142857145
1644.4444444444446,0.9142857142857145
1646.046046046046,0.9142857142857145
1647.6476476476478,0.9142857142857145
1649.2492492492493,0.9142857142857145
1650.850850850851,0.9142857142857145
1652.4524524524525,0.9142857142857145
1654.0540540540542,0.9142857142857145
1655.6556556556557,0.9142857142857145
1657.2572572572574,0.9142857142857145
1658.8588588588589,0.9142857142857145
1660.4604604604606,0.9142857142857145
1662.062062062062,0.9142857142857145
1663.6636636636638,0.9142857142857145
1665.2652652652653,0.9142857142857145
1666.866866866867,0.9142857142857145
1668.4684684684685,0.9142857142857145
1670.0700700700702,0.9142857142857145
1671.6716716716717,0.9142857142857145
